name,label,width,height
C79P40ThinF_IMG_20150817_104919_cell_82,Uninfected,118,127
C79P40ThinF_IMG_20150817_104919_cell_85,Uninfected,136,112
C79P40ThinF_IMG_20150817_104919_cell_88,Uninfected,106,94
C7NthinF_IMG_20150611_104404_cell_112,Uninfected,127,127
C7NthinF_IMG_20150611_104404_cell_117,Uninfected,151,133
C7NthinF_IMG_20150611_104404_cell_130,Uninfected,121,127
C7NthinF_IMG_20150611_104404_cell_138,Uninfected,130,127
C7NthinF_IMG_20150611_104404_cell_160,Uninfected,124,127
C7NthinF_IMG_20150611_104404_cell_194,Uninfected,121,118
C7NthinF_IMG_20150611_104404_cell_199,Uninfected,121,133
C7NthinF_IMG_20150611_104404_cell_37,Uninfected,121,121
C7NthinF_IMG_20150611_104404_cell_44,Uninfected,115,118
C7NthinF_IMG_20150611_104510_cell_110,Uninfected,121,121
C7NthinF_IMG_20150611_104510_cell_117,Uninfected,106,109
C7NthinF_IMG_20150611_104510_cell_119,Uninfected,115,115
C7NthinF_IMG_20150611_104510_cell_128,Uninfected,106,109
C7NthinF_IMG_20150611_104510_cell_165,Uninfected,115,127
C7NthinF_IMG_20150611_104510_cell_39,Uninfected,118,121
C7NthinF_IMG_20150611_104510_cell_48,Uninfected,127,112
C7NthinF_IMG_20150611_104510_cell_54,Uninfected,121,100
C7NthinF_IMG_20150611_104510_cell_63,Uninfected,103,118
C7NthinF_IMG_20150611_104510_cell_82,Uninfected,112,124
C7NthinF_IMG_20150611_104609_cell_160,Uninfected,118,115
C7NthinF_IMG_20150611_104609_cell_187,Uninfected,124,106
C7NthinF_IMG_20150611_104609_cell_2,Uninfected,121,121
C7NthinF_IMG_20150611_104609_cell_30,Uninfected,160,103
C7NthinF_IMG_20150611_104609_cell_38,Uninfected,121,124
C7NthinF_IMG_20150611_104609_cell_59,Uninfected,136,109
C7NthinF_IMG_20150611_104609_cell_62,Uninfected,142,151
C7NthinF_IMG_20150611_104609_cell_76,Uninfected,127,109
C7NthinF_IMG_20150611_104609_cell_80,Uninfected,139,115
C7NthinF_IMG_20150611_104609_cell_81,Uninfected,112,115
C7NthinF_IMG_20150611_104753_cell_110,Uninfected,130,157
C7NthinF_IMG_20150611_104753_cell_119,Uninfected,127,139
C7NthinF_IMG_20150611_104753_cell_128,Uninfected,118,100
C7NthinF_IMG_20150611_104753_cell_163,Uninfected,151,133
C7NthinF_IMG_20150611_104753_cell_171,Uninfected,121,118
C7NthinF_IMG_20150611_104753_cell_47,Uninfected,124,133
C7NthinF_IMG_20150611_104753_cell_57,Uninfected,145,112
C7NthinF_IMG_20150611_104753_cell_73,Uninfected,127,118
C7NthinF_IMG_20150611_104753_cell_90,Uninfected,109,124
C7NthinF_IMG_20150611_104824_cell_108,Uninfected,115,124
C7NthinF_IMG_20150611_104824_cell_112,Uninfected,115,130
C7NthinF_IMG_20150611_104824_cell_127,Uninfected,109,145
C7NthinF_IMG_20150611_104824_cell_133,Uninfected,109,157
C7NthinF_IMG_20150611_104824_cell_145,Uninfected,133,151
C7NthinF_IMG_20150611_104824_cell_197,Uninfected,106,154
C7NthinF_IMG_20150611_104824_cell_57,Uninfected,106,127
C7NthinF_IMG_20150611_104824_cell_61,Uninfected,91,139
C7NthinF_IMG_20150611_104824_cell_81,Uninfected,127,136
C7NthinF_IMG_20150611_105043_cell_10,Uninfected,148,112
C7NthinF_IMG_20150611_105043_cell_111,Uninfected,112,100
C7NthinF_IMG_20150611_105043_cell_125,Uninfected,136,121
C7NthinF_IMG_20150611_105043_cell_13,Uninfected,130,115
C7NthinF_IMG_20150611_105043_cell_132,Uninfected,118,118
C7NthinF_IMG_20150611_105043_cell_143,Uninfected,118,103
C7NthinF_IMG_20150611_105043_cell_158,Uninfected,130,118
C7NthinF_IMG_20150611_105043_cell_59,Uninfected,136,118
C7NthinF_IMG_20150611_105043_cell_83,Uninfected,76,127
C7NthinF_IMG_20150611_105043_cell_96,Uninfected,139,130
C7NthinF_IMG_20150611_105444_cell_104,Uninfected,124,124
C7NthinF_IMG_20150611_105444_cell_115,Uninfected,115,121
C7NthinF_IMG_20150611_105444_cell_147,Uninfected,109,97
C7NthinF_IMG_20150611_105444_cell_163,Uninfected,130,130
C7NthinF_IMG_20150611_105444_cell_179,Uninfected,160,103
C7NthinF_IMG_20150611_105444_cell_195,Uninfected,127,148
C7NthinF_IMG_20150611_105444_cell_31,Uninfected,112,118
C7NthinF_IMG_20150611_105444_cell_5,Uninfected,115,109
C7NthinF_IMG_20150611_105444_cell_56,Uninfected,133,133
C7NthinF_IMG_20150611_105444_cell_77,Uninfected,127,142
C80P41ThinF_IMG_20150817_110348_cell_111,Uninfected,121,112
C80P41ThinF_IMG_20150817_110348_cell_30,Uninfected,181,124
C80P41ThinF_IMG_20150817_110348_cell_37,Uninfected,118,118
C80P41ThinF_IMG_20150817_110348_cell_4,Uninfected,103,97
C80P41ThinF_IMG_20150817_110348_cell_42,Uninfected,106,145
C80P41ThinF_IMG_20150817_110348_cell_59,Uninfected,118,133
C80P41ThinF_IMG_20150817_110348_cell_66,Uninfected,112,124
C80P41ThinF_IMG_20150817_110348_cell_85,Uninfected,124,118
C80P41ThinF_IMG_20150817_110348_cell_88,Uninfected,151,151
C80P41ThinF_IMG_20150817_110608_cell_1,Uninfected,133,124
C80P41ThinF_IMG_20150817_110608_cell_108,Uninfected,121,124
C80P41ThinF_IMG_20150817_110608_cell_120,Uninfected,139,136
C80P41ThinF_IMG_20150817_110608_cell_127,Uninfected,118,145
C80P41ThinF_IMG_20150817_110608_cell_128,Uninfected,142,127
C80P41ThinF_IMG_20150817_110608_cell_138,Uninfected,127,139
C80P41ThinF_IMG_20150817_110608_cell_14,Uninfected,124,130
C80P41ThinF_IMG_20150817_110608_cell_33,Uninfected,145,145
C80P41ThinF_IMG_20150817_110608_cell_50,Uninfected,91,124
C80P41ThinF_IMG_20150817_110608_cell_62,Uninfected,106,106
C80P41ThinF_IMG_20150817_110834_cell_105,Uninfected,136,139
C80P41ThinF_IMG_20150817_110834_cell_108,Uninfected,169,124
C80P41ThinF_IMG_20150817_110834_cell_15,Uninfected,145,166
C80P41ThinF_IMG_20150817_110834_cell_21,Uninfected,124,115
C80P41ThinF_IMG_20150817_110834_cell_23,Uninfected,109,118
C80P41ThinF_IMG_20150817_110834_cell_42,Uninfected,160,160
C80P41ThinF_IMG_20150817_110834_cell_48,Uninfected,115,130
C80P41ThinF_IMG_20150817_110834_cell_71,Uninfected,136,133
C80P41ThinF_IMG_20150817_110834_cell_73,Uninfected,145,127
C80P41ThinF_IMG_20150817_110834_cell_91,Uninfected,127,139
C80P41ThinF_IMG_20150817_110957_cell_21,Uninfected,136,124
C80P41ThinF_IMG_20150817_110957_cell_34,Uninfected,118,109
C80P41ThinF_IMG_20150817_110957_cell_4,Uninfected,121,124
C80P41ThinF_IMG_20150817_110957_cell_45,Uninfected,109,124
C80P41ThinF_IMG_20150817_110957_cell_48,Uninfected,142,115
C80P41ThinF_IMG_20150817_110957_cell_79,Uninfected,142,148
C80P41ThinF_IMG_20150817_110957_cell_80,Uninfected,142,148
C80P41ThinF_IMG_20150817_110957_cell_83,Uninfected,127,127
C80P41ThinF_IMG_20150817_110957_cell_87,Uninfected,115,118
C80P41ThinF_IMG_20150817_110957_cell_9,Uninfected,151,148
C80P41ThinF_IMG_20150817_111121_cell_117,Uninfected,121,130
C80P41ThinF_IMG_20150817_111121_cell_123,Uninfected,139,139
C80P41ThinF_IMG_20150817_111121_cell_125,Uninfected,112,139
C80P41ThinF_IMG_20150817_111121_cell_137,Uninfected,130,130
C80P41ThinF_IMG_20150817_111121_cell_54,Uninfected,118,106
C80P41ThinF_IMG_20150817_111121_cell_72,Uninfected,85,109
C80P41ThinF_IMG_20150817_111121_cell_83,Uninfected,124,121
C80P41ThinF_IMG_20150817_111121_cell_92,Uninfected,139,139
C80P41ThinF_IMG_20150817_111121_cell_99,Uninfected,136,148
C80P41ThinF_IMG_20150817_111246_cell_104,Uninfected,133,136
C80P41ThinF_IMG_20150817_111246_cell_25,Uninfected,124,97
C80P41ThinF_IMG_20150817_111246_cell_27,Uninfected,163,160
C80P41ThinF_IMG_20150817_111246_cell_36,Uninfected,142,187
C80P41ThinF_IMG_20150817_111246_cell_41,Uninfected,142,148
C80P41ThinF_IMG_20150817_111246_cell_49,Uninfected,184,148
C80P41ThinF_IMG_20150817_111246_cell_59,Uninfected,130,115
C80P41ThinF_IMG_20150817_111246_cell_9,Uninfected,157,124
C80P41ThinF_IMG_20150817_111246_cell_90,Uninfected,136,193
C80P41ThinF_IMG_20150817_111544_cell_104,Uninfected,121,136
C80P41ThinF_IMG_20150817_111544_cell_116,Uninfected,178,163
C80P41ThinF_IMG_20150817_111544_cell_119,Uninfected,190,139
C80P41ThinF_IMG_20150817_111544_cell_16,Uninfected,136,169
C80P41ThinF_IMG_20150817_111544_cell_26,Uninfected,142,139
C80P41ThinF_IMG_20150817_111544_cell_49,Uninfected,118,145
C80P41ThinF_IMG_20150817_111544_cell_53,Uninfected,145,136
C80P41ThinF_IMG_20150817_111544_cell_6,Uninfected,127,124
C80P41ThinF_IMG_20150817_111544_cell_92,Uninfected,184,136
C81P42ThinF_IMG_20150817_115942_cell_120,Uninfected,166,112
C81P42ThinF_IMG_20150817_115942_cell_144,Uninfected,151,127
C81P42ThinF_IMG_20150817_115942_cell_155,Uninfected,202,133
C81P42ThinF_IMG_20150817_115942_cell_160,Uninfected,160,157
C81P42ThinF_IMG_20150817_115942_cell_184,Uninfected,142,130
C81P42ThinF_IMG_20150817_115942_cell_187,Uninfected,112,118
C81P42ThinF_IMG_20150817_115942_cell_209,Uninfected,142,130
C81P42ThinF_IMG_20150817_115942_cell_44,Uninfected,106,127
C81P42ThinF_IMG_20150817_115942_cell_84,Uninfected,148,142
C81P42ThinF_IMG_20150817_115942_cell_95,Uninfected,136,127
C81P42ThinF_IMG_20150817_120351_cell_1,Uninfected,136,118
C81P42ThinF_IMG_20150817_120351_cell_113,Uninfected,184,115
C81P42ThinF_IMG_20150817_120351_cell_122,Uninfected,118,115
C81P42ThinF_IMG_20150817_120351_cell_135,Uninfected,136,136
C81P42ThinF_IMG_20150817_120351_cell_142,Uninfected,148,148
C81P42ThinF_IMG_20150817_120351_cell_149,Uninfected,148,115
C81P42ThinF_IMG_20150817_120351_cell_177,Uninfected,136,136
C81P42ThinF_IMG_20150817_120351_cell_74,Uninfected,139,142
C81P42ThinF_IMG_20150817_120351_cell_76,Uninfected,139,190
C81P42ThinF_IMG_20150817_120351_cell_82,Uninfected,124,130
C81P42ThinF_IMG_20150817_120351_cell_84,Uninfected,139,142
C81P42ThinF_IMG_20150817_120351_cell_85,Uninfected,136,148
C81P42ThinF_IMG_20150817_120524_cell_109,Uninfected,115,121
C81P42ThinF_IMG_20150817_120524_cell_115,Uninfected,142,115
C81P42ThinF_IMG_20150817_120524_cell_146,Uninfected,115,145
C81P42ThinF_IMG_20150817_120524_cell_162,Uninfected,130,160
C81P42ThinF_IMG_20150817_120524_cell_2,Uninfected,97,130
C81P42ThinF_IMG_20150817_120524_cell_29,Uninfected,139,121
C81P42ThinF_IMG_20150817_120524_cell_33,Uninfected,133,130
C81P42ThinF_IMG_20150817_120524_cell_36,Uninfected,139,136
C81P42ThinF_IMG_20150817_120524_cell_40,Uninfected,148,139
C81P42ThinF_IMG_20150817_120524_cell_6,Uninfected,121,121
C81P42ThinF_IMG_20150817_120524_cell_72,Uninfected,184,118
C81P42ThinF_IMG_20150817_120712_cell_1,Uninfected,127,124
C81P42ThinF_IMG_20150817_120712_cell_129,Uninfected,112,121
C81P42ThinF_IMG_20150817_120712_cell_154,Uninfected,94,91
C81P42ThinF_IMG_20150817_120712_cell_20,Uninfected,154,130
C81P42ThinF_IMG_20150817_120712_cell_27,Uninfected,136,157
C81P42ThinF_IMG_20150817_120712_cell_42,Uninfected,133,130
C81P42ThinF_IMG_20150817_120712_cell_57,Uninfected,151,130
C81P42ThinF_IMG_20150817_120712_cell_61,Uninfected,142,136
C81P42ThinF_IMG_20150817_120712_cell_67,Uninfected,148,133
C81P42ThinF_IMG_20150817_120712_cell_73,Uninfected,142,130
C81P42ThinF_IMG_20150817_120712_cell_74,Uninfected,118,136
C81P42ThinF_IMG_20150817_120712_cell_79,Uninfected,127,145
C81P42ThinF_IMG_20150817_120856_cell_10,Uninfected,145,139
C81P42ThinF_IMG_20150817_120856_cell_147,Uninfected,112,103
C81P42ThinF_IMG_20150817_120856_cell_151,Uninfected,118,142
C81P42ThinF_IMG_20150817_120856_cell_39,Uninfected,130,130
C81P42ThinF_IMG_20150817_120856_cell_47,Uninfected,85,133
C81P42ThinF_IMG_20150817_120856_cell_5,Uninfected,148,142
C81P42ThinF_IMG_20150817_120856_cell_7,Uninfected,148,118
C81P42ThinF_IMG_20150817_120856_cell_78,Uninfected,145,136
C81P42ThinF_IMG_20150817_120856_cell_99,Uninfected,109,121
C81P42ThinF_IMG_20150817_121113_cell_107,Uninfected,157,160
C81P42ThinF_IMG_20150817_121113_cell_130,Uninfected,151,139
C81P42ThinF_IMG_20150817_121113_cell_154,Uninfected,139,121
C81P42ThinF_IMG_20150817_121113_cell_34,Uninfected,133,139
C81P42ThinF_IMG_20150817_121113_cell_41,Uninfected,118,133
C81P42ThinF_IMG_20150817_121113_cell_42,Uninfected,136,145
C81P42ThinF_IMG_20150817_121113_cell_53,Uninfected,130,127
C81P42ThinF_IMG_20150817_121113_cell_55,Uninfected,145,142
C81P42ThinF_IMG_20150817_121113_cell_58,Uninfected,118,127
C81P42ThinF_IMG_20150817_121113_cell_80,Uninfected,139,136
C82P43ThinF_IMG_20150817_123500_cell_131,Uninfected,142,121
C82P43ThinF_IMG_20150817_123500_cell_148,Uninfected,133,127
C82P43ThinF_IMG_20150817_123500_cell_149,Uninfected,124,118
C82P43ThinF_IMG_20150817_123500_cell_152,Uninfected,169,139
C82P43ThinF_IMG_20150817_123500_cell_175,Uninfected,115,127
C82P43ThinF_IMG_20150817_123500_cell_183,Uninfected,139,136
C82P43ThinF_IMG_20150817_123500_cell_191,Uninfected,118,121
C82P43ThinF_IMG_20150817_123500_cell_196,Uninfected,130,127
C82P43ThinF_IMG_20150817_123500_cell_198,Uninfected,112,124
C82P43ThinF_IMG_20150817_123500_cell_53,Uninfected,124,133
C82P43ThinF_IMG_20150817_123500_cell_65,Uninfected,124,127
C82P43ThinF_IMG_20150817_123500_cell_81,Uninfected,124,127
C82P43ThinF_IMG_20150817_123500_cell_96,Uninfected,136,127
C82P43ThinF_IMG_20150817_123652_cell_100,Uninfected,115,124
C82P43ThinF_IMG_20150817_123652_cell_102,Uninfected,160,124
C82P43ThinF_IMG_20150817_123652_cell_133,Uninfected,121,118
C82P43ThinF_IMG_20150817_123652_cell_141,Uninfected,130,136
C82P43ThinF_IMG_20150817_123652_cell_156,Uninfected,130,133
C82P43ThinF_IMG_20150817_123652_cell_16,Uninfected,127,133
C82P43ThinF_IMG_20150817_123652_cell_2,Uninfected,118,118
C82P43ThinF_IMG_20150817_123652_cell_21,Uninfected,115,124
C82P43ThinF_IMG_20150817_123652_cell_24,Uninfected,130,133
C82P43ThinF_IMG_20150817_123652_cell_34,Uninfected,112,115
C82P43ThinF_IMG_20150817_123652_cell_47,Uninfected,127,124
C82P43ThinF_IMG_20150817_123652_cell_80,Uninfected,154,136
C82P43ThinF_IMG_20150817_123652_cell_99,Uninfected,115,163
C82P43ThinF_IMG_20150817_123824_cell_103,Uninfected,139,127
C82P43ThinF_IMG_20150817_123824_cell_105,Uninfected,133,142
C82P43ThinF_IMG_20150817_123824_cell_107,Uninfected,115,124
C82P43ThinF_IMG_20150817_123824_cell_120,Uninfected,118,118
C82P43ThinF_IMG_20150817_123824_cell_131,Uninfected,127,124
C82P43ThinF_IMG_20150817_123824_cell_167,Uninfected,124,130
C82P43ThinF_IMG_20150817_123824_cell_37,Uninfected,115,112
C82P43ThinF_IMG_20150817_123824_cell_4,Uninfected,109,109
C82P43ThinF_IMG_20150817_123824_cell_69,Uninfected,115,148
C82P43ThinF_IMG_20150817_123824_cell_73,Uninfected,139,181
C82P43ThinF_IMG_20150817_123824_cell_83,Uninfected,148,136
C82P43ThinF_IMG_20150817_123824_cell_92,Uninfected,124,130
C82P43ThinF_IMG_20150817_124010_cell_102,Uninfected,130,115
C82P43ThinF_IMG_20150817_124010_cell_114,Uninfected,124,130
C82P43ThinF_IMG_20150817_124010_cell_123,Uninfected,112,109
C82P43ThinF_IMG_20150817_124010_cell_148,Uninfected,118,127
C82P43ThinF_IMG_20150817_124010_cell_177,Uninfected,118,124
C82P43ThinF_IMG_20150817_124010_cell_28,Uninfected,133,124
C82P43ThinF_IMG_20150817_124010_cell_35,Uninfected,127,118
C82P43ThinF_IMG_20150817_124010_cell_39,Uninfected,124,127
C82P43ThinF_IMG_20150817_124010_cell_47,Uninfected,130,115
C82P43ThinF_IMG_20150817_124010_cell_55,Uninfected,115,130
C82P43ThinF_IMG_20150817_124010_cell_58,Uninfected,124,142
C82P43ThinF_IMG_20150817_124010_cell_6,Uninfected,142,118
C82P43ThinF_IMG_20150817_124010_cell_91,Uninfected,136,145
C82P43ThinF_IMG_20150817_124418_cell_107,Uninfected,127,124
C82P43ThinF_IMG_20150817_124418_cell_118,Uninfected,121,133
C82P43ThinF_IMG_20150817_124418_cell_121,Uninfected,109,130
C82P43ThinF_IMG_20150817_124418_cell_133,Uninfected,166,160
C82P43ThinF_IMG_20150817_124418_cell_138,Uninfected,160,130
C82P43ThinF_IMG_20150817_124418_cell_141,Uninfected,112,106
C82P43ThinF_IMG_20150817_124418_cell_31,Uninfected,148,136
C82P43ThinF_IMG_20150817_124418_cell_39,Uninfected,127,121
C82P43ThinF_IMG_20150817_124418_cell_48,Uninfected,109,112
C82P43ThinF_IMG_20150817_124418_cell_55,Uninfected,115,112
C82P43ThinF_IMG_20150817_124418_cell_56,Uninfected,145,133
C82P43ThinF_IMG_20150817_124418_cell_69,Uninfected,151,130
C82P43ThinF_IMG_20150817_124418_cell_82,Uninfected,133,151
C82P43ThinF_IMG_20150817_124418_cell_98,Uninfected,145,136
C83P44ThinF_IMG_20150817_133218_cell_1,Uninfected,139,151
C83P44ThinF_IMG_20150817_133218_cell_113,Uninfected,157,127
C83P44ThinF_IMG_20150817_133218_cell_118,Uninfected,127,142
C83P44ThinF_IMG_20150817_133218_cell_129,Uninfected,136,145
C83P44ThinF_IMG_20150817_133218_cell_150,Uninfected,151,145
C83P44ThinF_IMG_20150817_133218_cell_169,Uninfected,118,145
C83P44ThinF_IMG_20150817_133218_cell_31,Uninfected,160,151
C83P44ThinF_IMG_20150817_133218_cell_43,Uninfected,139,154
C83P44ThinF_IMG_20150817_133218_cell_72,Uninfected,124,133
C83P44ThinF_IMG_20150817_133355_cell_1,Uninfected,160,148
C83P44ThinF_IMG_20150817_133355_cell_117,Uninfected,148,154
C83P44ThinF_IMG_20150817_133355_cell_118,Uninfected,130,127
C83P44ThinF_IMG_20150817_133355_cell_127,Uninfected,136,142
C83P44ThinF_IMG_20150817_133355_cell_144,Uninfected,145,160
C83P44ThinF_IMG_20150817_133355_cell_147,Uninfected,145,154
C83P44ThinF_IMG_20150817_133355_cell_150,Uninfected,142,169
C83P44ThinF_IMG_20150817_133355_cell_169,Uninfected,142,148
C83P44ThinF_IMG_20150817_133355_cell_175,Uninfected,154,151
C83P44ThinF_IMG_20150817_133355_cell_36,Uninfected,142,157
C83P44ThinF_IMG_20150817_133355_cell_82,Uninfected,151,148
C83P44ThinF_IMG_20150817_133454_cell_100,Uninfected,106,130
C83P44ThinF_IMG_20150817_133454_cell_171,Uninfected,154,142
C83P44ThinF_IMG_20150817_133454_cell_20,Uninfected,142,145
C83P44ThinF_IMG_20150817_133454_cell_22,Uninfected,145,139
C83P44ThinF_IMG_20150817_133454_cell_28,Uninfected,145,151
C83P44ThinF_IMG_20150817_133454_cell_4,Uninfected,139,142
C83P44ThinF_IMG_20150817_133454_cell_61,Uninfected,154,157
C83P44ThinF_IMG_20150817_133454_cell_71,Uninfected,151,145
C83P44ThinF_IMG_20150817_133454_cell_73,Uninfected,142,136
C83P44ThinF_IMG_20150817_133454_cell_86,Uninfected,142,127
C83P44ThinF_IMG_20150817_133609_cell_118,Uninfected,154,148
C83P44ThinF_IMG_20150817_133609_cell_13,Uninfected,139,148
C83P44ThinF_IMG_20150817_133609_cell_148,Uninfected,133,139
C83P44ThinF_IMG_20150817_133609_cell_43,Uninfected,151,130
C83P44ThinF_IMG_20150817_133609_cell_59,Uninfected,142,133
C83P44ThinF_IMG_20150817_133609_cell_61,Uninfected,136,160
C83P44ThinF_IMG_20150817_133609_cell_68,Uninfected,160,148
C83P44ThinF_IMG_20150817_133609_cell_82,Uninfected,148,151
C83P44ThinF_IMG_20150817_133609_cell_88,Uninfected,157,160
C83P44ThinF_IMG_20150817_133609_cell_99,Uninfected,151,148
C83P44ThinF_IMG_20150817_134331_cell_1,Uninfected,130,133
C83P44ThinF_IMG_20150817_134331_cell_103,Uninfected,127,151
C83P44ThinF_IMG_20150817_134331_cell_114,Uninfected,148,139
C83P44ThinF_IMG_20150817_134331_cell_122,Uninfected,130,154
C83P44ThinF_IMG_20150817_134331_cell_194,Uninfected,148,142
C83P44ThinF_IMG_20150817_134331_cell_39,Uninfected,166,166
C83P44ThinF_IMG_20150817_134331_cell_47,Uninfected,145,154
C83P44ThinF_IMG_20150817_134331_cell_63,Uninfected,148,148
C83P44ThinF_IMG_20150817_134331_cell_90,Uninfected,118,157
C83P44ThinF_IMG_20150817_134331_cell_92,Uninfected,151,148
C83P44ThinF_IMG_20150817_134820_cell_100,Uninfected,145,154
C83P44ThinF_IMG_20150817_134820_cell_13,Uninfected,103,184
C83P44ThinF_IMG_20150817_134820_cell_131,Uninfected,145,151
C83P44ThinF_IMG_20150817_134820_cell_159,Uninfected,142,133
C83P44ThinF_IMG_20150817_134820_cell_164,Uninfected,130,184
C83P44ThinF_IMG_20150817_134820_cell_182,Uninfected,151,160
C83P44ThinF_IMG_20150817_134820_cell_49,Uninfected,151,151
C83P44ThinF_IMG_20150817_134820_cell_57,Uninfected,139,154
C83P44ThinF_IMG_20150817_134820_cell_59,Uninfected,124,163
C83P44ThinF_IMG_20150817_134820_cell_79,Uninfected,160,133
C83P44ThinF_IMG_20150817_140045_cell_104,Uninfected,151,148
C83P44ThinF_IMG_20150817_140045_cell_110,Uninfected,175,127
C83P44ThinF_IMG_20150817_140045_cell_130,Uninfected,142,142
C83P44ThinF_IMG_20150817_140045_cell_139,Uninfected,142,133
C83P44ThinF_IMG_20150817_140045_cell_144,Uninfected,133,139
C83P44ThinF_IMG_20150817_140045_cell_155,Uninfected,172,139
C83P44ThinF_IMG_20150817_140045_cell_17,Uninfected,142,148
C83P44ThinF_IMG_20150817_140045_cell_35,Uninfected,157,136
C83P44ThinF_IMG_20150817_140045_cell_74,Uninfected,160,166
C83P44ThinF_IMG_20150817_140045_cell_79,Uninfected,139,130
C84P45ThinF_IMG_20150818_101056_cell_15,Uninfected,187,115
C84P45ThinF_IMG_20150818_101056_cell_22,Uninfected,127,103
C84P45ThinF_IMG_20150818_101056_cell_24,Uninfected,115,115
C84P45ThinF_IMG_20150818_101056_cell_37,Uninfected,94,148
C84P45ThinF_IMG_20150818_101056_cell_68,Uninfected,130,139
C84P45ThinF_IMG_20150818_101056_cell_87,Uninfected,127,118
C84P45ThinF_IMG_20150818_101056_cell_9,Uninfected,112,118
C84P45ThinF_IMG_20150818_101146_cell_24,Uninfected,124,121
C84P45ThinF_IMG_20150818_101146_cell_4,Uninfected,115,121
C84P45ThinF_IMG_20150818_101146_cell_45,Uninfected,109,118
C84P45ThinF_IMG_20150818_101146_cell_59,Uninfected,124,139
C84P45ThinF_IMG_20150818_101146_cell_70,Uninfected,121,118
C84P45ThinF_IMG_20150818_101146_cell_76,Uninfected,124,112
C84P45ThinF_IMG_20150818_101146_cell_8,Uninfected,133,109
C84P45ThinF_IMG_20150818_101226_cell_10,Uninfected,127,121
C84P45ThinF_IMG_20150818_101226_cell_22,Uninfected,85,109
C84P45ThinF_IMG_20150818_101226_cell_32,Uninfected,115,127
C84P45ThinF_IMG_20150818_101226_cell_41,Uninfected,103,94
C84P45ThinF_IMG_20150818_101226_cell_45,Uninfected,118,124
C84P45ThinF_IMG_20150818_101226_cell_47,Uninfected,106,112
C84P45ThinF_IMG_20150818_101226_cell_55,Uninfected,109,103
C84P45ThinF_IMG_20150818_101257_cell_13,Uninfected,112,106
C84P45ThinF_IMG_20150818_101257_cell_2,Uninfected,91,103
C84P45ThinF_IMG_20150818_101257_cell_4,Uninfected,97,91
C84P45ThinF_IMG_20150818_101257_cell_43,Uninfected,106,97
C84P45ThinF_IMG_20150818_101257_cell_47,Uninfected,103,115
C84P45ThinF_IMG_20150818_101257_cell_51,Uninfected,100,85
C84P45ThinF_IMG_20150818_101257_cell_9,Uninfected,139,121
C84P45ThinF_IMG_20150818_101412_cell_26,Uninfected,103,85
C84P45ThinF_IMG_20150818_101412_cell_32,Uninfected,118,118
C84P45ThinF_IMG_20150818_101412_cell_57,Uninfected,103,115
C84P45ThinF_IMG_20150818_101412_cell_6,Uninfected,118,121
C84P45ThinF_IMG_20150818_101412_cell_78,Uninfected,109,121
C84P45ThinF_IMG_20150818_101412_cell_85,Uninfected,121,133
C84P45ThinF_IMG_20150818_101412_cell_95,Uninfected,109,97
C84P45ThinF_IMG_20150818_101550_cell_19,Uninfected,121,133
C84P45ThinF_IMG_20150818_101550_cell_2,Uninfected,100,118
C84P45ThinF_IMG_20150818_101550_cell_60,Uninfected,133,118
C84P45ThinF_IMG_20150818_101550_cell_7,Uninfected,115,145
C84P45ThinF_IMG_20150818_101550_cell_82,Uninfected,121,100
C84P45ThinF_IMG_20150818_101550_cell_83,Uninfected,103,97
C84P45ThinF_IMG_20150818_102325_cell_1,Uninfected,121,133
C84P45ThinF_IMG_20150818_102325_cell_20,Uninfected,112,94
C84P45ThinF_IMG_20150818_102325_cell_49,Uninfected,130,112
C84P45ThinF_IMG_20150818_102325_cell_5,Uninfected,121,118
C84P45ThinF_IMG_20150818_102325_cell_6,Uninfected,85,76
C84P45ThinF_IMG_20150818_102325_cell_63,Uninfected,121,130
C84P45ThinF_IMG_20150818_102325_cell_64,Uninfected,121,139
C84P45ThinF_IMG_20150818_102325_cell_80,Uninfected,127,115
C84P45ThinF_IMG_20150818_102507_cell_34,Uninfected,118,97
C84P45ThinF_IMG_20150818_102507_cell_38,Uninfected,112,127
C84P45ThinF_IMG_20150818_102507_cell_43,Uninfected,133,130
C84P45ThinF_IMG_20150818_102507_cell_57,Uninfected,124,109
C84P45ThinF_IMG_20150818_102507_cell_60,Uninfected,139,115
C84P45ThinF_IMG_20150818_102507_cell_63,Uninfected,100,100
C84P45ThinF_IMG_20150818_102507_cell_75,Uninfected,124,121
C84P45ThinF_IMG_20150818_102654_cell_2,Uninfected,127,97
C84P45ThinF_IMG_20150818_102654_cell_21,Uninfected,97,106
C84P45ThinF_IMG_20150818_102654_cell_26,Uninfected,103,160
C84P45ThinF_IMG_20150818_102654_cell_28,Uninfected,130,154
C84P45ThinF_IMG_20150818_102654_cell_42,Uninfected,127,124
C84P45ThinF_IMG_20150818_102654_cell_50,Uninfected,85,94
C84P45ThinF_IMG_20150818_104156_cell_107,Uninfected,118,124
C84P45ThinF_IMG_20150818_104156_cell_39,Uninfected,121,121
C84P45ThinF_IMG_20150818_104156_cell_48,Uninfected,127,118
C84P45ThinF_IMG_20150818_104156_cell_50,Uninfected,127,127
C84P45ThinF_IMG_20150818_104156_cell_57,Uninfected,121,121
C84P45ThinF_IMG_20150818_104156_cell_76,Uninfected,133,124
